Crop,N,P,K,Temperature,Humidity,pH,Rainfall,State,Season,Price
cotton,102,37,23,30.25200767415568,79.99460328752559,6.24352382225055,88.69404138288434,West Bengal,Post-Monsoon,161.71
maize,74,38,18,22.395116886329102,57.11329368523488,6.781652629380412,72.96229095057598,Maharashtra,Rabi,193.48
coffee,102,38,27,25.386646544073294,53.83564911183721,6.317633025998218,158.76812696150918,West Bengal,Zaid,231.19
coffee,110,34,33,24.582023065053527,53.413295170999966,6.111944721505623,182.61568325953192,Uttar Pradesh,Post-Monsoon,94.31
jute,66,50,35,26.565954897048528,89.95045280779465,7.220955404259028,211.52194382310108,Maharashtra,Zaid,105.75
cotton,135,40,21,29.243174696766612,81.88140450640815,6.8095968581704,99.24454772231988,Uttar Pradesh,Rabi,119.19
rice,86,56,41,27.33614380561402,86.5395734046201,5.027578161071618,229.93847978157137,Tamil Nadu,Post-Monsoon,154.78
maize,97,49,19,25.60289823122135,57.74219411457998,6.570620262905184,72.91211232103424,Uttar Pradesh,Post-Monsoon,23.39
coffee,100,37,29,27.7574598659262,59.75708087852725,6.164604298016255,163.83675911789544,Punjab,Post-Monsoon,147.23
cotton,125,38,16,25.2467592689006,81.060356160817,6.952036258737533,82.55329710874616,Andhra Pradesh,Post-Monsoon,130.45
cotton,137,44,19,31.562221906489484,71.99717506267146,6.204299059315076,99.52152877244662,Karnataka,Post-Monsoon,283.99
maize,61,50,15,26.408715794259226,55.7685269792465,7.303523984270847,87.68864787748404,Tamil Nadu,Zaid,198.42
cotton,133,42,20,28.366696821672072,79.20900377140093,6.13330408112138,91.10448131671225,Tamil Nadu,Zaid,62.05
coffee,111,31,25,24.65963852466171,50.95661640788211,6.057032772356182,179.6965805985471,Andhra Pradesh,Rabi,204.53
rice,83,37,42,20.355708670355483,82.62868934171368,5.968988078706924,235.43363240051468,Karnataka,Post-Monsoon,297.64
jute,74,53,41,28.486898737373718,80.32262040385335,6.618196395394158,204.96160437189246,Punjab,Rabi,252.55
jute,67,44,40,23.57832364421488,82.71986379860267,7.3483512360093535,228.2484924563938,West Bengal,Post-Monsoon,83.8
jute,68,36,36,23.07299389578182,78.8312022702783,6.391069949879875,156.92543062858599,Uttar Pradesh,Kharif,288.75
rice,69,55,38,22.928220367009647,89.69955494038275,6.5047039740908055,249.89071898486958,Tamil Nadu,Rabi,229.46
jute,91,36,44,25.36787254196149,88.92125460489075,6.336923417765778,187.21670238375134,West Bengal,Rabi,140.98
cotton,124,52,20,24.737913075141066,83.92476299272866,7.351964551172711,89.7628703207932,West Bengal,Zaid,23.56
jute,80,37,44,28.71162857278032,87.92054994545154,7.269771508035417,241.89265336395545,Punjab,Zaid,90.63
jute,72,55,42,28.237343341852984,83.36719838266605,6.270891897262952,155.38582069980262,West Bengal,Zaid,109.62
cotton,121,45,23,31.37388066497119,70.64760603695518,6.329629631458874,67.90372640727371,West Bengal,Post-Monsoon,223.27
cotton,126,52,17,23.506761077098773,75.1357545405032,6.8268328985905224,105.49110066459224,Tamil Nadu,Zaid,228.16
maize,62,56,17,19.515693715876736,56.875138412911134,6.6543455665751,112.62830649068424,Andhra Pradesh,Rabi,141.46
cotton,107,44,24,22.093316198270934,73.70018296782435,7.45292343022601,119.5085970809618,Andhra Pradesh,Rabi,47.77
maize,91,44,16,20.040356346288988,66.10169898604573,6.96614259205935,96.95912701561073,Karnataka,Post-Monsoon,72.65
cotton,112,43,18,27.241591707261623,82.72071686696158,7.679927960564365,109.96082816082259,West Bengal,Zaid,23.09
rice,93,55,43,26.78378822855142,86.34396986837179,7.104925928741771,236.43828649221427,Uttar Pradesh,Rabi,160.57
cotton,103,49,18,29.220709382027373,83.29293670697612,7.186088668373568,83.49154189066977,Karnataka,Zaid,135.53
maize,99,41,19,18.290713803439537,58.33770235709742,5.8626385598510105,83.26041568502364,Tamil Nadu,Kharif,132.65
coffee,86,23,27,22.38912156689781,61.599675748562625,6.842226881939285,164.85280755329367,Karnataka,Zaid,188.98
rice,93,52,37,22.698207201282145,87.37574115270093,6.245639205658634,189.24699349611973,Andhra Pradesh,Zaid,36.39
maize,71,40,19,25.886149646724064,65.34538112883219,6.380397995910981,68.84715160237704,West Bengal,Post-Monsoon,111.89
rice,92,52,38,20.625422268973683,87.02050373729278,6.916471309929109,268.0338996050775,Uttar Pradesh,Kharif,103.84
coffee,112,36,30,25.817064188249397,65.71303236160463,6.177504286385081,152.79239117570307,Tamil Nadu,Post-Monsoon,255.14
jute,70,41,43,29.652189270514143,78.04404551362353,6.84832494738216,247.96467150338833,Maharashtra,Zaid,66.28
maize,89,56,20,23.180787662388155,60.97451147177546,7.3813584902306815,75.55780553194643,Andhra Pradesh,Zaid,140.3
jute,64,39,38,28.618503168569973,81.87280330106839,6.724453308128033,163.34799724159438,Andhra Pradesh,Kharif,42.57
jute,98,41,36,29.365731344058773,86.70319595145153,6.010543805720428,155.72802510776233,Maharashtra,Kharif,83.06
coffee,110,39,32,24.83236260518199,50.26805252864331,6.424118534368143,123.56759266983693,West Bengal,Kharif,30.16
maize,66,37,21,27.062545805210366,59.99092399699012,6.043899452257262,105.56389574507782,Karnataka,Zaid,145.93
rice,72,40,43,24.875711936733843,75.50420400274923,5.156633008638386,288.7724944013293,Karnataka,Kharif,58.99
coffee,83,37,25,26.631146357089726,51.72849221525093,6.355176463967078,178.59589854704717,Uttar Pradesh,Post-Monsoon,173.53
coffee,103,34,31,24.36068707938155,66.55736750644346,7.181569523291563,169.95403571773824,Punjab,Rabi,158.45
coffee,100,37,29,25.925047608844448,53.9619526551948,6.847995381857415,157.1145989350669,Maharashtra,Post-Monsoon,292.16
jute,71,59,43,23.15424612208253,85.80012059494669,6.626984900805726,158.88402450875643,Tamil Nadu,Post-Monsoon,211.45
cotton,132,51,22,23.147688718692173,82.90209540024152,7.445628606416967,64.0601017140001,Punjab,Kharif,218.19
coffee,96,21,30,23.356882309539646,66.9383745617712,6.642945820455713,131.27677020174156,West Bengal,Kharif,205.97
maize,61,44,16,26.619869084042723,64.20324528976879,6.998567425391553,77.4352535883813,West Bengal,Rabi,240.35
cotton,137,44,17,22.519565775542684,81.7941729907605,6.402727564271949,75.51725009328233,West Bengal,Kharif,66.12
maize,63,48,18,23.193858595039373,59.097625483014255,7.2556601563040815,112.77491129709175,Karnataka,Rabi,263.76
coffee,106,28,32,27.90993793684525,65.4402495261998,6.04075113183834,125.21636730083937,Andhra Pradesh,Rabi,149.9
rice,67,46,35,23.907283656136133,86.97516282336493,5.929831669792162,234.20361830780192,Maharashtra,Post-Monsoon,131.27
coffee,98,24,27,23.17365563826709,53.73446591546083,6.1410541566514,148.53367793134117,Maharashtra,Zaid,232.09
rice,96,55,42,27.97914159615894,80.93955708993683,7.287725171017608,243.9634640695368,Karnataka,Zaid,64.23
cotton,119,40,16,25.167616770675266,82.85768885498129,7.812286509531533,76.61426924266854,West Bengal,Post-Monsoon,295.39
rice,92,35,41,21.842248392380263,88.40984565011806,6.6357313808124045,198.25251398667274,West Bengal,Rabi,143.29
cotton,105,48,20,30.56873936075094,71.76465982238987,7.479460664171081,79.18000994643268,Uttar Pradesh,Rabi,296.76
jute,80,47,36,24.161684267070495,88.22891637456966,6.641234531880922,166.22334057824793,Andhra Pradesh,Rabi,23.53
maize,84,37,15,18.293641591023924,71.45916892442972,5.9195058953673625,82.74162757314585,Tamil Nadu,Rabi,292.57
rice,87,43,38,29.182079996227753,76.66122667978438,6.89895602528658,298.5678679983329,Andhra Pradesh,Rabi,272.36
cotton,108,55,22,26.942124472503,82.42373878655827,6.6704160947417455,70.42569558814463,Punjab,Zaid,219.36
jute,85,35,39,25.940831094934076,88.58039811416805,7.109506951090145,169.12604179145868,Andhra Pradesh,Post-Monsoon,191.86
cotton,122,50,20,29.38069123338517,82.09293821505686,7.6874746528134486,75.23849247432148,West Bengal,Post-Monsoon,28.71
cotton,115,36,16,25.149195886129675,70.0572570118652,7.363338964803241,70.02792068827327,Punjab,Post-Monsoon,203.48
jute,60,42,41,24.954932619180873,84.64322865088062,7.041225860264746,201.2654753145053,Andhra Pradesh,Kharif,105.49
jute,80,37,43,25.127624808685066,84.79744185796925,7.407457227672724,237.1204482263052,West Bengal,Zaid,234.5
coffee,114,32,26,25.904611285352484,67.48453448276703,6.000282599334873,133.5264856284794,Tamil Nadu,Kharif,129.13
rice,97,48,38,23.816119398672,76.93273068000383,6.0319028231650655,276.2825194991117,Karnataka,Kharif,154.14
cotton,124,42,22,22.271750160908443,84.49365116060197,6.254907918845738,102.46129957983712,Punjab,Kharif,292.38
maize,62,44,17,26.049067768414385,55.36013111200909,7.425620714148052,103.6002595242194,Maharashtra,Post-Monsoon,105.33
cotton,118,49,18,23.12580390411937,80.55528966191194,7.08139695328982,65.79206821172644,Karnataka,Post-Monsoon,87.73
jute,92,58,38,25.108856825320004,83.97536226446638,6.445856711562926,179.99191115069846,Andhra Pradesh,Post-Monsoon,228.09
cotton,103,38,22,30.772617628261795,74.9561200581366,6.68081168669913,119.34170150101043,Maharashtra,Zaid,195.33
cotton,115,51,17,24.677766754883343,81.83741269883097,7.146698691270436,99.52950420840423,West Bengal,Kharif,90.65
maize,96,37,15,25.37565749092827,65.5047951504032,5.565291355091337,112.11309037921733,Tamil Nadu,Post-Monsoon,38.11
jute,91,35,42,26.62212446228529,81.45641115481486,6.475419881686679,193.45959608587117,Tamil Nadu,Post-Monsoon,236.69
coffee,98,39,30,25.642537472312526,62.62615106183978,6.887545743459488,176.2107018468413,Andhra Pradesh,Post-Monsoon,86.48
rice,66,38,40,27.86750335154437,89.56149309712174,5.656689106496629,212.58825177012477,Tamil Nadu,Zaid,152.41
cotton,100,42,21,26.069719096342638,83.3722002343526,6.0058420652427245,62.38595789931417,Andhra Pradesh,Post-Monsoon,189.14
coffee,106,27,27,23.660885846747835,69.43065381802101,6.497020510654576,158.5632846489666,Uttar Pradesh,Kharif,74.91
coffee,114,35,28,23.24195547063056,60.33145256891958,6.008258698740631,120.61312261193802,Maharashtra,Post-Monsoon,81.34
rice,79,35,44,24.628519550158508,81.57807732806154,5.5462745858853255,227.61562165035798,Karnataka,Zaid,32.43
coffee,88,24,25,25.702399096706806,52.27676786953203,6.517834714202538,160.5929550974247,Uttar Pradesh,Post-Monsoon,264.78
jute,72,45,37,26.15417913288194,88.9414004170967,6.247805909006775,188.9872352941544,Uttar Pradesh,Kharif,224.36
maize,67,42,19,20.58173254191169,68.49215705832432,6.09345528220818,103.10575378912412,Tamil Nadu,Rabi,287.13
cotton,104,42,23,28.364013701834068,70.76703072163151,6.515214440667444,63.5714820208663,Maharashtra,Post-Monsoon,189.06
rice,77,52,36,26.652921019780553,87.0053231853511,6.656661282648389,191.07417504879086,Andhra Pradesh,Rabi,186.97
maize,99,54,15,18.710076645332556,56.603600281638066,6.209542583671968,116.5035426971355,Tamil Nadu,Kharif,207.2
coffee,89,21,27,25.56196474725123,50.202623680554865,6.954144069614314,193.06295580609896,Maharashtra,Kharif,191.52
maize,87,37,18,24.37877092663634,69.81962500549157,6.559983045852837,109.74106395272946,Uttar Pradesh,Kharif,297.55
jute,61,51,43,25.954239820893473,79.42561061481234,6.729000740696405,207.71998867345508,Andhra Pradesh,Rabi,32.25
jute,80,51,43,28.104214412846137,84.7843747288791,7.2684065444848605,219.2492826669225,West Bengal,Zaid,140.38
coffee,114,32,31,25.25520621119351,67.23484989836591,6.885428314429739,138.10232865713854,West Bengal,Zaid,127.59
jute,62,46,43,26.016896543593074,79.78300227481708,6.873298119891171,187.11724234376277,Uttar Pradesh,Post-Monsoon,188.3
jute,95,35,42,25.621870209140848,77.50290302548129,6.645794007693311,164.25941440819088,Karnataka,Post-Monsoon,269.23
coffee,80,34,28,24.038612962906708,60.34478763428664,6.568365417088222,120.5368312243248,Karnataka,Post-Monsoon,128.04
maize,86,45,15,19.01259914615159,71.9427897938757,6.562170689770486,110.50340170468056,Punjab,Rabi,182.46
rice,97,35,38,21.67359733138628,89.58037884744887,5.571216866886926,297.2942541588442,Tamil Nadu,Post-Monsoon,168.94
cotton,103,48,20,31.256373300253358,76.2122533649234,6.790868535985829,78.79237566421044,Uttar Pradesh,Zaid,61.18
rice,89,44,39,28.354802363823275,80.5559547941296,5.937008919454491,236.8807714179787,Tamil Nadu,Zaid,144.36
coffee,97,28,25,22.529210222739223,62.1375468315386,6.22737643930482,122.47501157850736,Punjab,Post-Monsoon,291.81
maize,81,38,19,19.54145043178487,66.07422970716023,6.583409624820008,105.7141087562922,Maharashtra,Post-Monsoon,253.42
cotton,102,44,16,24.593348973170944,72.91935755057308,6.1152951643980495,80.5468787300828,Tamil Nadu,Post-Monsoon,95.67
jute,70,41,38,25.430939273213554,83.70701401490544,6.2087950520185435,194.40437492022028,Tamil Nadu,Rabi,195.35
maize,70,38,17,25.823883294600872,69.69155846242826,6.1009787712008645,79.549387053867,Punjab,Post-Monsoon,241.91
maize,78,39,21,21.951377432643184,55.78919065781798,6.451092074973653,92.5814750374598,Uttar Pradesh,Post-Monsoon,83.77
rice,86,55,36,27.22143235455906,83.00079943148043,7.174922899119212,195.67828125881556,Tamil Nadu,Post-Monsoon,241.34
jute,87,39,35,27.7652912507234,82.00173115846782,6.0516918891375,246.96077268480954,Maharashtra,Rabi,285.75
jute,85,50,38,29.044832657601816,83.8309728319698,6.562994861879403,178.57835555258703,Andhra Pradesh,Rabi,76.9
coffee,103,34,33,24.173608522591547,64.51432926439898,7.3416788352363485,156.47834206079494,Punjab,Zaid,144.17
rice,63,41,37,22.004745155284027,76.63896315464432,7.134904917388555,232.6979779960498,Uttar Pradesh,Post-Monsoon,257.15
rice,91,42,37,23.118990800042805,78.84071347657431,5.07697512415112,296.58396508687065,Punjab,Post-Monsoon,81.81
rice,75,52,40,26.877220424305605,85.84060436547342,6.73133107884277,196.13221552897463,West Bengal,Rabi,103.83
jute,75,46,36,25.333851255113775,85.9957678478999,6.792867164583296,229.3394014305348,Uttar Pradesh,Rabi,297.35
rice,67,51,42,22.94619396346193,75.2147291650059,6.844673796403825,280.0973516400811,Maharashtra,Zaid,227.33
cotton,136,47,22,31.37091028458795,82.32889953909894,7.618366342278062,113.06545653011862,Punjab,Post-Monsoon,216.01
rice,99,57,43,27.231494864646294,79.20501691187282,6.718515910340594,182.9398137921183,Uttar Pradesh,Zaid,105.72
coffee,87,22,26,22.036532489439033,52.01882399955043,7.303416378418717,174.5398915272129,Maharashtra,Zaid,51.62
jute,93,44,40,23.351582080247816,76.09352753051856,6.604309923948955,179.52904940479434,Uttar Pradesh,Kharif,85.07
coffee,118,22,32,23.75509054642445,53.04659178929071,6.399252018773306,121.76215369790536,Andhra Pradesh,Rabi,183.31
cotton,138,35,15,28.40476042175844,84.68471672762213,7.206986192086758,81.46884504681293,Karnataka,Kharif,201.39
jute,81,51,41,26.521587655458855,81.74024613059463,6.8787971826802785,212.47838627894026,Andhra Pradesh,Kharif,40.1
jute,91,52,36,27.997668427546127,87.33802191576295,7.20593776132878,205.2500967407889,Karnataka,Zaid,165.65
rice,72,57,42,22.714093804467144,82.4504313422692,5.7106852323187915,196.0594035599632,Andhra Pradesh,Zaid,196.28
rice,70,43,35,23.175867952611167,75.00202039506728,6.2778228480930744,185.62222902331237,Tamil Nadu,Zaid,97.33
cotton,137,51,21,27.832665178130455,77.00451999945416,6.680741492611525,116.42691034417035,Maharashtra,Rabi,43.16
maize,87,45,23,21.60233918800428,60.40786572769051,7.185423804321109,78.80087505510859,Punjab,Post-Monsoon,240.9
coffee,94,38,27,27.45965886312635,57.54636107926386,7.446117624735162,127.14316196204584,West Bengal,Rabi,212.37
maize,85,35,23,25.03857091634331,55.087265393006184,5.833906177494398,102.78276303805913,Karnataka,Kharif,206.59
coffee,112,31,25,26.056649388486466,68.8796461072642,6.403452047393079,158.0325286280059,Uttar Pradesh,Post-Monsoon,197.62
coffee,116,29,25,24.16030279540587,69.13599630968572,6.750601718565302,154.61833088157636,West Bengal,Rabi,148.16
jute,77,48,37,25.588692791910237,75.78532530281208,7.151351442776877,191.6504431903879,Punjab,Rabi,250.21
maize,90,36,23,24.573534821701287,64.44563608325963,7.26031347584297,72.94444075058725,Maharashtra,Zaid,209.79
jute,93,43,42,29.51565108121543,76.8858640348834,7.105644825648077,247.45918113353298,Tamil Nadu,Kharif,34.62
jute,87,42,40,24.394506924258373,88.35322503954262,6.43111439469837,186.7785987756153,Tamil Nadu,Rabi,36.27
rice,69,55,39,26.880444438360136,78.62833325331219,7.277671756918459,280.5918431454846,Maharashtra,Zaid,218.63
coffee,93,29,27,24.95718750668468,58.08579494509738,6.7964065176181405,167.61053399245452,Tamil Nadu,Post-Monsoon,22.78
cotton,124,38,24,27.190322801295487,80.1631340118843,6.623727715833766,106.43948268916574,Maharashtra,Zaid,236.42
maize,99,46,20,18.16947664889581,70.40316423514192,7.114311074729765,67.21243374723457,Maharashtra,Post-Monsoon,94.36
rice,91,55,43,27.731418739186715,82.76940791568869,5.87023898292072,224.60871538875963,Karnataka,Post-Monsoon,20.38
coffee,115,32,31,27.27553068907831,63.511601839005195,6.820444877057082,186.3810496230116,Tamil Nadu,Zaid,189.72
cotton,107,47,20,23.523277856626787,83.49182818819152,7.420270863596132,116.24270628985924,Andhra Pradesh,Post-Monsoon,188.92
cotton,112,49,21,28.716422815460298,78.73313139652346,7.980417787175243,74.34952666693458,Andhra Pradesh,Kharif,168.61
coffee,99,37,30,24.194084489568226,54.507625360135314,6.293749626201405,131.2642359114141,West Bengal,Post-Monsoon,194.28
cotton,109,47,17,23.469627095882096,82.16685654900206,7.271909414327457,83.28994236761973,Uttar Pradesh,Rabi,208.76
coffee,80,36,28,24.02404084610214,64.49962339848105,6.808219513559429,124.85031408531745,Uttar Pradesh,Zaid,213.2
maize,85,51,16,18.07841590771917,67.61843580458327,6.395346850820837,68.05649105413653,West Bengal,Rabi,288.22
coffee,106,21,34,26.077721996410645,51.52478435947129,6.4120557225718375,184.5572392707195,Tamil Nadu,Rabi,148.71
rice,69,48,37,21.65749779820156,81.68312458112837,5.522963663519819,185.99748343916144,West Bengal,Kharif,256.22
cotton,110,47,16,30.53784921704667,73.62965695475567,7.921253951026399,71.8155422672057,Uttar Pradesh,Post-Monsoon,286.4
rice,85,59,39,24.369958856656208,83.90341403068179,5.182703905067537,254.68119175406952,Punjab,Zaid,294.73
maize,63,46,17,25.32122606842956,62.10082112903916,6.896622314455145,83.71235557859822,Andhra Pradesh,Zaid,286.81
cotton,133,57,22,23.61671436236962,77.15350159701956,7.436662350744008,74.840418949145,West Bengal,Post-Monsoon,199.37
maize,98,51,18,23.650853124527565,70.43253821957215,6.497791329071884,60.72618700656645,Karnataka,Rabi,22.53
coffee,116,29,29,23.332455224159922,56.43339979319097,7.2720631344022255,178.30891538159574,Tamil Nadu,Zaid,46.71
